pct_soft_white,pct_high_energy_brown,pct_whole_grain_loaf,pct_low_gi_seed_loaf,total_from_components
50.61494796594135,14.711447492904448,18.732261116367077,15.941343424787133,2114
53.04937076476283,12.487899322362052,19.167473378509197,15.295256534365926,2066
46.28884826325411,20.25594149908592,18.46435100548446,14.990859232175502,2735
55.82022471910112,16.853932584269664,14.651685393258425,12.674157303370787,2225
58.82352941176471,14.261931187569369,13.873473917869033,13.041065482796894,1802
56.12304120719674,16.16366802089379,13.493905977945445,14.219384793964016,3446
57.14285714285714,15.652993870815655,14.238566713814238,12.965582272512965,2121
51.451800232288036,16.53116531165312,17.421602787456447,14.595431668602401,2583
53.64474858673014,12.912823564415351,14.608747396608152,18.833680452246355,3361
57.15408805031446,14.59643605870021,16.19496855345912,12.054507337526205,3816
56.428098078197486,15.606361829025845,12.326043737574553,15.63949635520212,3018
49.88616960728515,15.651678998292546,16.420034149117814,18.042117245304496,3514
45.320715036803364,16.798107255520506,18.27024185068349,19.61093585699264,3804
48.008849557522126,16.924778761061948,15.099557522123893,19.966814159292035,1808
54.911899589669325,12.020275162925415,14.747767318368332,18.320057929036928,4143
59.098727210182325,14.413484692122463,14.75748194014448,11.73030615755074,2907
59.235395189003434,13.530927835051546,12.800687285223367,14.432989690721648,2328
45.72025052192067,18.11064718162839,21.08559498956159,15.083507306889352,1916
50.26123301985371,14.681295715778475,20.89864158829676,14.158829676071056,1914
52.530712530712535,11.965601965601966,14.987714987714988,20.515970515970515,4070
55.06820005349024,16.28777748060979,11.660871890879914,16.98315057502006,3739
47.10059171597633,20.039447731755423,13.806706114398423,19.053254437869825,2535
50.08341675008342,16.016016016016017,16.38304971638305,17.51751751751752,2997
52.25729125049941,17.69876148621654,15.781062724730324,14.262884538553736,2503
59.8856598380181,11.24344926155312,15.626488804192473,13.244402096236302,4198
50.43319653442773,15.139078887368902,14.728682170542637,19.699042407660738,2193
49.61811956808007,19.067685014485118,15.011851461680273,16.30234395575454,3797
59.9609375,12.1484375,11.5625,16.328125,2560
49.44314185228605,17.584994138335286,16.23681125439625,16.735052754982416,3412
48.326210826210826,14.886039886039887,21.794871794871796,14.992877492877493,2808
52.36294896030246,12.638401296246288,14.528760464488252,20.469889278963002,3703
59.778051787916155,11.565967940813811,16.350184956843403,12.305795314426634,4055
59.85158648925282,10.516888433981576,14.0992835209826,15.532241555783008,3908
56.17121078862504,16.534740545294635,15.06889475227206,12.225153913808267,3411
47.41344195519348,18.41140529531568,19.185336048879837,14.989816700610998,2455
57.03731067602512,14.776505356483192,15.958625785001848,12.22755818248984,2707
45.8552946813608,17.297556300910397,19.693339722089124,17.153809295639675,2087
58.52211434735707,12.459546925566343,14.401294498381878,14.617044228694715,1854
55.20156046814044,13.263979193758127,18.368010403120934,13.166449934980495,3076
49.27250308261406,13.933415536374847,19.852034525277436,16.94204685573366,4055
54.951345163136814,17.85918717801946,11.448196908986835,15.741270749856898,3494
52.68867924528302,15.990566037735848,13.066037735849056,18.254716981132074,2120
49.205479452054796,13.095890410958905,20.054794520547944,17.643835616438356,1825
55.82039911308204,15.24390243902439,17.073170731707318,11.862527716186252,1804
58.288770053475936,12.73699562469616,12.007778317938746,16.966456003889157,2057
45.897121861604404,15.064298836497244,21.12676056338028,17.911818738518065,3266
51.847340641494114,13.64190012180268,18.514007308160778,15.996751928542427,2463
54.32468396540253,13.83898868928809,18.928809048569526,12.907518296739854,3006
59.59318306761957,11.352391423859263,11.70973062122045,17.344694887300715,3638
54.859287054409,12.195121951219512,13.80863039399625,19.136960600375236,2665
56.42181162685894,14.646237043713384,15.592609283461018,13.339342045966651,2219
58.09984717269485,13.499745287824757,12.30259806418747,16.09780947529292,3926
46.65621734587252,13.584117032392895,18.12957157784744,21.630094043887148,1914
58.71761089152393,15.634606938954764,15.195432586736935,10.452349582784365,2277
50.829979879275655,15.643863179074447,19.164989939637827,14.361167002012074,3976
51.37061403508771,19.051535087719298,17.406798245614034,12.171052631578947,3648
45.13645906228131,20.153953813855843,15.95521343596921,18.754373687893633,2858
52.932921695200676,15.492562447375807,13.415660959865283,18.15885489755824,3563
48.1203007518797,17.894736842105264,17.74436090225564,16.2406015037594,1995
54.858784107228345,14.04978458592628,15.366203925323122,15.725227381522258,4178
45.573294629898406,21.153846153846153,19.448476052249635,13.824383164005805,2756
55.41530944625407,16.042345276872965,16.775244299674267,11.767100977198696,2456
47.01159678858162,20.8147487362474,15.402914064823076,16.770740410347905,3363
50.198019801980195,15.94059405940594,13.861386138613863,20.0,3030
45.66121430551705,18.075963404491265,19.40670917660105,16.85611311339063,3607
59.81609195402299,13.10344827586207,11.908045977011493,15.172413793103448,2175
45.76436222005842,16.098669263226224,15.903927296332359,22.233041220382994,3081
54.8486009965504,13.721732464545802,16.059793024147183,15.369873514756613,2609
54.34310532030402,17.64386536373507,13.517915309446254,14.495114006514658,1842
54.12874957869902,12.537917087967642,15.773508594539939,17.559824738793395,2967
45.6775351480706,14.77714627580018,22.73407119353874,16.811247382590487,3343
50.72842734404184,13.634665670526708,18.714979454613374,16.921927530818078,2677
51.87787739277926,12.45456748243276,15.507632662951295,20.159922461836686,4127
58.764665286404416,10.697032436162871,16.183574879227052,14.354727398205657,2898
59.769539078156306,15.631262525050099,14.579158316633267,10.02004008016032,1996
48.13877846042646,15.93783881460065,19.045898084568126,16.877484640404774,2767
50.92626225935343,16.963312749727567,18.48892117689793,13.621503814021068,2753
55.76264739444656,15.899581589958158,12.89463674400913,15.443134271586153,2629
55.67867036011081,14.866112650046167,16.528162511542014,12.927054478301015,2166
48.55509685614481,17.084788821848207,14.957129247380122,19.402985074626866,3149
58.71559633027523,16.083715596330276,10.837155963302752,14.363532110091743,3488
53.60787172011662,18.330903790087465,14.504373177842567,13.556851311953352,2744
56.48015303682449,16.06886657101865,12.290769966523195,15.160210425633668,2091
57.642770352369375,11.275820170109355,14.993924665856623,16.08748481166464,4115
50.128270908158036,14.109799897383274,15.700359158542842,20.061570035915853,1949
46.54110829409634,19.15972473741398,19.992756247736327,14.306410720753352,2761
53.79117464263518,17.80609073958981,12.181479179614668,16.221255438160348,3218
52.8006947459835,17.108119843682154,17.672600955275726,12.41858445505862,2303
58.68377935554342,13.681048607318406,12.561441835062807,15.07373020207537,3662
58.4384093113482,12.972841901066925,13.312318137730358,15.276430649854511,4124
49.78437949209392,17.680881648298993,15.189266890273121,17.34547196933397,2087
49.73896535358329,15.14000949216896,20.692928334124346,14.428096820123399,2107
45.577709611451944,14.979550102249489,19.478527607361965,19.964212678936605,3912
45.54455445544555,13.861386138613863,23.36633663366337,17.227722772277225,3030
57.16034271725826,12.607099143206854,13.5046919624643,16.72786617707058,2451
59.52561191016906,11.380267474135755,17.158718142821094,11.935402472874085,3963
59.527559055118104,13.89763779527559,14.527559055118111,12.047244094488189,2540
50.06927126627875,16.763646439456913,19.201995012468828,13.96508728179551,3609
48.17600601729974,17.22452049642723,16.397141782625045,18.20233170364799,2659
49.418282548476455,20.055401662049864,16.842105263157894,13.684210526315791,1805
46.759428780666425,19.077261076528746,20.139143170999635,14.024166971805199,2731
51.06990014265336,15.14978601997147,17.203994293865907,16.57631954350927,3505
55.9222156747201,12.374779021803182,17.265763111373012,14.437242192103714,3394
54.70494417862839,15.94896331738437,12.041467304625199,17.304625199362043,3762
48.1534910559723,19.042123485285632,18.37853433352568,14.425851125216388,3466
47.150058162078324,14.734393175649476,18.34044203179527,19.77510663047693,2579
46.907532149418245,16.870789957134107,18.034292712798532,18.187385180649112,3266
56.917185256103394,15.94064145524174,14.31306845380565,12.829104834849211,2089
46.083393588816584,15.497710291636539,21.643769583032054,16.775126536514822,4149
50.56103366201972,18.361101666099966,15.606936416184972,15.470928255695341,2941
47.20039292730845,15.176817288801573,21.660117878192533,15.962671905697444,2036
58.563362609786694,13.582183186951067,16.468005018820577,11.386449184441656,3188
49.333333333333336,16.098765432098766,14.123456790123456,20.444444444444446,2025
58.77638258081752,10.927063852524713,14.186481432006412,16.11007213465135,3743
51.848318626281895,14.738850465060816,13.403291199618412,20.009539709038872,4193
45.14118078474514,21.56215621562156,13.97139713971397,19.325265859919323,2727
51.35963232477978,18.383761011106856,16.96667943316737,13.289927230945997,2611
53.02325581395348,16.891064871481028,14.296205630354958,15.789473684210526,4085
52.40404040404041,13.575757575757578,19.474747474747474,14.545454545454545,2475
47.52252252252252,16.80743243243243,18.440315315315313,17.22972972972973,3552
48.613291470434326,20.30350601779173,14.076399790685503,17.006802721088434,1911
45.443101711983886,17.220543806646525,16.565961732124872,20.770392749244714,3972
59.68677494199536,11.803944315545243,13.660092807424595,14.849187935034802,3448
49.876281371509364,16.47225167903853,15.411806291975964,18.23966065747614,2829
45.23424878836833,21.486268174474958,18.093699515347332,15.18578352180937,1857
54.745634016704635,17.413313085294863,12.477853707922044,15.363199190078461,3951
54.84424822173166,12.75447633063527,16.26195732155997,16.139318126073093,4077
52.894924946390276,12.532761496306884,19.87133666904932,14.700976888253514,4197
51.865955826351865,13.328255902513328,17.783701447067784,17.022086824067024,2626
49.326424870466326,14.352331606217616,16.787564766839377,19.533678756476682,1930
57.28220652539522,16.481668348469558,10.696266397578205,15.539858728557013,2973
49.6,18.44,13.08,18.88,2500
53.863195790639715,14.345056770977568,16.809747992245917,14.981999446136804,3611
46.43635231870526,18.58076563958917,17.833800186741364,17.14908185496421,3213
52.63884097964815,13.004484304932735,18.972059330803724,15.384615384615385,2899
48.32493329380373,15.53513193003261,15.65372072339164,20.486214052772013,3373
46.290990130531675,15.472779369627506,19.99363260108246,18.242597898758355,3141
57.00312989045383,15.884194053208137,13.223787167449139,13.88888888888889,2556
57.79423226812159,16.056118472330475,15.237724084177708,10.911925175370225,2566
48.04630969609262,16.25663289917993,20.791123974915582,14.905933429811865,2073
59.18520369907523,11.972006998250437,13.496625843539114,15.346163459135218,4001
53.322658126501196,18.294635708566855,13.050440352281825,15.33226581265012,2498
59.11795589779489,13.19565978298915,14.735736786839343,12.95064753237662,2857
48.7817938420348,13.94912985274431,17.001338688085678,20.267737617135207,3735
51.337852301105954,12.700677845165895,15.412058508740634,20.549411344987515,2803
52.864583333333336,13.593749999999998,19.6875,13.854166666666668,1920
58.449378998870905,14.076025592773805,14.565299209634928,12.90929619872036,2657
48.255319148936174,19.319148936170212,16.851063829787233,15.574468085106382,2350
51.75388154111559,14.40483036227717,20.040253018976422,13.801035077630821,3478
50.85685483870967,15.725806451612904,17.288306451612904,16.129032258064516,1984
52.62199563000728,13.546977421704298,13.838310269482884,19.992716678805536,2746
53.584082856364134,14.826928318342873,13.927500681384576,17.66148814390842,3669
52.02231520223152,19.07252440725244,15.829846582984658,13.07531380753138,2868
57.87985865724382,15.229681978798586,12.756183745583039,14.13427561837456,2830
56.71206225680934,12.743190661478598,12.6215953307393,17.923151750972764,4112
52.59033521985198,14.714845450587724,14.758380496299523,17.936438833260777,2297
51.56436589443516,17.148316216861716,14.162885120611415,17.12443276809171,4187
56.043956043956044,11.824175824175825,18.857142857142858,13.274725274725274,2275
59.92424242424242,13.40909090909091,10.795454545454545,15.871212121212123,2640
53.1484962406015,13.815789473684212,18.56203007518797,14.473684210526317,2128
47.69403824521935,15.044994375703036,21.934758155230597,15.32620922384702,3556
49.332542272322755,12.666864431919311,20.40937407297538,17.591219222782556,3371
49.12043301759134,15.426251691474965,18.707713125845736,16.745602165087956,2956
55.36332179930796,12.764321414840445,16.33986928104575,15.532487504805845,2601
51.66063794804341,13.31798750411049,14.633344294639922,20.388030253206182,3041
55.97152649617717,16.635908252043237,15.871341945689426,11.521223306090166,3793
47.965879265091864,15.846456692913385,16.174540682414698,20.01312335958005,3048
56.583278472679396,11.09282422646478,14.549045424621463,17.774851876234365,3038
45.98012646793135,18.428184281842817,15.085817524841916,20.50587172538392,2214
59.88995873452545,11.196698762035764,14.277854195323247,14.635488308115544,3635
56.22529644268774,14.229249011857709,16.699604743083004,12.845849802371543,2024
59.39557151406344,14.661879114302812,10.502692998204669,15.439856373429084,3342
56.0838445807771,14.44274028629857,11.886503067484663,17.586912065439673,3912
45.30821917808219,15.23972602739726,17.02054794520548,22.43150684931507,2920
55.12920908379013,14.330462020360219,17.645523362046465,12.894805533803186,3831
59.56284153005464,15.737704918032788,11.39344262295082,13.306010928961747,3660
48.4641638225256,15.407118478790835,15.797172111165287,20.331545587518285,2051
58.53865760407817,15.491362220334182,13.19739450580572,12.77258566978193,3531
49.644043663977214,14.523018509729473,19.079259610821072,16.753678215472235,2107
45.7319587628866,15.1340206185567,17.36082474226804,21.77319587628866,2425
58.59224635688754,15.837228485015123,14.572449821281275,10.998075336816058,3637
52.490421455938694,15.810983397190292,16.296296296296298,15.402298850574713,3915
46.74193548387097,16.741935483870968,21.35483870967742,15.161290322580644,3100
49.590583418628455,19.08904810644831,16.120777891504606,15.19959058341863,1954
55.95736581652074,14.76969927674153,17.053673391701558,12.219261515036163,2627
55.10937968234941,11.357506742583158,15.492957746478872,18.040155828588553,3337
49.74902398215282,16.424986056887896,18.655883993307306,15.170105967651981,3586
57.6631806707537,11.900468806346916,13.739632167327803,16.696718355571583,2773
56.92472542191267,15.054915617465845,14.679882132333244,13.340476828288239,3733
52.183024799161714,12.679008033531261,19.80440097799511,15.333566189311911,2863
50.45927740355175,19.105939987752603,12.308634415186773,18.12614819350888,3266
57.92218210990774,14.3602085840353,15.443241075010029,12.274368231046932,2493
48.560246016214705,16.634050880626223,18.618954431087502,16.18674867207157,3577
53.74952417205938,12.028930338789493,14.579368100494861,19.64217738865626,2627
49.25373134328358,18.75,15.158582089552239,16.837686567164177,2144
56.87293339631554,10.86443079829948,17.76098252243741,14.501653282947569,2117
45.735174654752235,16.869753587868942,18.846466287571083,18.548605469807743,3693
54.09035409035409,17.97924297924298,13.614163614163614,14.316239316239315,3276
45.49611339734796,21.262002743484228,13.854595336076816,19.38728852309099,2187
53.80592678675189,14.2068564787914,17.315514235909355,14.671702498547356,3442
55.6455240665767,13.675213675213676,15.159694107062528,15.519568151147098,2223
45.433526011560694,14.41233140655106,17.071290944123312,23.082851637764932,2595
55.889662027833,11.853876739562624,15.954274353876741,16.302186878727635,4024
59.33450087565674,12.57443082311734,12.364273204903679,15.72679509632224,2855
46.473871131405375,16.387620497209536,19.17808219178082,17.960426179604262,1971
51.79354838709678,13.161290322580646,18.425806451612903,16.619354838709675,3875
52.69984917043741,12.277526395173453,15.776772247360482,19.24585218702866,3315
59.528780196838646,14.40501043841336,14.047121980316135,12.019087384431852,3353
53.929539295392956,14.200542005420056,17.615176151761517,14.254742547425476,1845
55.07502206531333,12.709620476610766,14.254192409532216,17.96116504854369,2266
51.05990783410138,16.620583717357913,15.176651305683563,17.142857142857142,3255
54.60750853242321,11.988054607508532,16.97952218430034,16.42491467576792,2344
54.495311638168786,12.741312741312742,14.56150027578599,18.20187534473249,1813
45.33642691415313,19.76798143851508,20.232018561484917,14.663573085846867,2155
49.85170538803757,18.660405338606033,17.91893227879387,13.56895699456253,4046
47.47204666990763,15.216334467671366,21.293145357316483,16.01847350510452,4114
50.432598381244766,14.205972648618475,19.676248953391013,15.685180016745745,3583
59.156193895870736,11.265709156193896,16.382405745062837,13.195691202872531,2228
48.742975451049986,14.492753623188406,15.202602780242533,21.56166814551908,3381
59.87012987012987,11.948051948051948,16.536796536796537,11.645021645021645,2310
51.2123745819398,15.091973244147159,14.214046822742473,19.48160535117057,2392
50.73878627968338,13.324538258575197,20.554089709762533,15.382585751978892,3790
59.885764499121265,14.147627416520212,14.982425307557119,10.984182776801406,2276
48.658698539176626,15.298804780876493,16.89243027888446,19.150066401062418,3765
48.978758169934636,19.19934640522876,13.562091503267974,18.259803921568626,2448
51.33384146341463,14.291158536585366,16.996951219512198,17.378048780487802,2624
48.44961240310077,15.55232558139535,14.777131782945737,21.22093023255814,2064
45.70107858243451,18.705701078582436,17.07241910631741,18.52080123266564,3245
45.6754130223518,18.496922578555232,21.08843537414966,14.73922902494331,3087
57.37762237762237,13.356643356643358,16.433566433566433,12.832167832167832,2860
51.55310621242485,19.188376753507015,15.98196392785571,13.276553106212424,1996
49.84110169491525,13.40042372881356,18.64406779661017,18.114406779661017,1888
54.0234532955924,16.862110796603318,11.8479579458148,17.266477961989487,2473
55.406360424028264,13.53356890459364,14.734982332155477,16.325088339222617,2830
57.427536231884055,13.949275362318842,17.119565217391305,11.503623188405797,2208
56.132756132756136,17.17171717171717,13.083213083213083,13.612313612313612,2079
54.2336083369518,17.933130699088146,15.93573599652627,11.897524967433784,2303
51.85013876040703,12.395929694727105,14.893617021276595,20.860314523589267,2162
54.93393308968232,16.109080685971325,12.98847343266798,15.96851279167838,3557
49.84709480122324,13.717780690257756,18.173875054609,18.261249453910004,2289
53.11572700296736,15.281899109792285,17.309594460929773,14.292779426310585,2022
57.604610373340016,13.40516161363067,15.585066399398647,13.40516161363067,3991
50.357732526141994,13.153549807374793,14.91469455145845,21.574023115024765,1817
50.57526366251198,18.21668264621285,16.63470757430489,14.57334611697028,2086
57.27391874180865,13.499344692005241,15.421581476627349,13.80515508955876,2289
47.39495798319327,18.823529411764707,15.53421368547419,18.24729891956783,4165
49.84688669615516,14.086423953725758,21.299761823749574,14.766927526369514,2939
59.98683777558408,11.187890753537348,15.235274761434683,13.589996709443897,3039
51.817580964970254,14.04494382022472,19.200264375413088,14.937210839391938,3026
59.24281984334203,15.221932114882506,14.490861618798956,11.044386422976501,3830
46.20199146514936,17.72403982930299,20.0,16.073968705547653,3515
55.38853503184713,13.197452229299364,16.78980891719745,14.624203821656051,3925
57.13854512526411,15.514639299728342,13.311198309689104,14.035617265318443,3313
58.74870197300104,12.149532710280374,14.641744548286603,14.460020768431983,3852
55.97329585382994,12.297962052002811,13.77371749824315,17.955024595924105,2846
46.76753782668501,18.56946354883081,19.119669876203577,15.543328748280604,2181
56.08508346795907,17.151319332256325,12.412493268712979,14.351103931071622,3714
53.32270069112174,15.629984051036683,13.31738437001595,17.729930887825624,3762
51.42241379310345,12.758620689655173,16.939655172413794,18.879310344827584,2320
52.373995617238855,17.786705624543462,12.856099342585829,16.983199415631848,2738
56.05680868838764,11.668059036480088,15.92871066555277,16.346421609579505,3591
59.15991902834008,14.321862348178138,11.082995951417004,15.435222672064777,1976
50.69057426702205,16.71916646474437,17.688393506178823,14.901865762054761,4127
53.12583133812184,14.01968608672519,13.966480446927374,18.888002128225594,3759
53.16455696202531,13.434054716210698,16.33319722335647,17.06819109840751,2449
49.34791754312158,13.756836348338242,20.82456878418174,16.070677324358435,2377
45.6,20.57777777777778,18.666666666666668,15.155555555555555,2250
45.466702326825356,21.71703664081305,13.533030221984488,19.283230810377106,3739
54.24559111691705,13.455258001306337,15.022860875244938,17.276290006531678,3062
51.465103889184874,12.62653169952051,19.659030367607887,16.249334043686734,1877
48.140822784810126,16.890822784810126,14.319620253164558,20.64873417721519,2528
58.32865956253506,13.123948401570388,16.15255187885586,12.394840157038699,3566
56.4755313890262,17.02916460701928,12.506178942165104,13.98912506178942,4046
48.485954031375414,13.389273987595768,18.059102517329443,20.06566946369938,2741
57.946314443971026,15.850021303792076,14.145717937792925,12.05794631444397,2347
52.13325540619521,17.416715371127996,17.18293395675044,13.26709526592636,3422
59.025717111770525,14.045499505440159,14.218595450049456,12.710187932739862,4044
48.449483161053685,17.339113037679226,19.573191063687894,14.638212737579192,2999
53.21790264619406,15.746488075792225,17.575955570075138,13.459653707938582,3061
58.31732616212063,12.44717633499808,14.560122935074912,14.675374567806376,2603
52.31548480463098,14.50795947901592,16.38929088277858,16.78726483357453,2764
49.55561540533262,17.748451387018584,18.152437382170753,14.54349582547805,3713
45.34626038781163,17.617728531855956,17.977839335180054,19.058171745152354,3610
46.88323090430202,16.988586479367868,15.188762071992976,20.939420544337136,2278
55.10114335971856,11.741424802110819,15.919085312225153,17.23834652594547,2274
51.013698630136986,17.452054794520546,13.068493150684931,18.465753424657535,3650
50.503177966101696,13.771186440677965,18.88241525423729,16.843220338983052,3776
52.05310280950911,14.912009879592466,14.819388700216116,18.21549861068231,3239
51.938579654510555,14.856046065259118,14.817658349328214,18.38771593090211,2605
56.09243697478992,16.649159663865547,12.394957983193278,14.86344537815126,1904
48.449470995986864,16.45384896023349,21.01422838380153,14.08245165997811,2741
54.86079415791876,11.821086261980831,17.98265632131447,15.335463258785943,2191
52.77951280449719,12.086196127420362,19.67520299812617,15.459088069956278,3202
58.23821339950372,16.451612903225808,12.531017369727046,12.779156327543426,4030
46.033929390187986,16.09353507565337,19.119669876203577,18.752865657955066,2181
56.5880217785844,17.05989110707804,10.5989110707804,15.753176043557168,2755
48.545800489263385,16.281598260396844,20.05979885838543,15.112802391954336,3679
59.859154929577464,13.424295774647888,12.235915492957746,14.4806338028169,2272
54.18978102189781,15.737226277372262,17.313868613138688,12.759124087591243,3425
58.89042039972433,11.302549965541006,15.47208821502412,14.334941419710546,2902
58.897082398204546,15.325424815646041,10.965052901571017,14.81243988457839,3119
45.39270253555968,21.614100185528756,19.1713048855906,13.821892393320963,3234
57.55301794453508,11.223491027732463,17.68352365415987,13.539967373572596,3065
58.076225045372055,16.22504537205082,10.272232304900182,15.426497277676951,2755
54.77576172543649,12.256076686066415,15.919205751454982,17.048955837042108,2921
55.59899469421949,12.091594526668528,15.777715721865402,16.53169505724658,3581
52.787705503931384,14.939242315939957,16.11865618298785,16.154395997140814,2798
57.29499467518637,12.850550230741925,15.08697195598154,14.767483138090167,2817
56.16211745244003,11.455748552522746,17.328370554177006,15.053763440860216,2418
59.10251732944181,15.76067128785115,13.973002553812478,11.163808828894565,2741
54.406319427301895,12.935077758578128,18.6126882251296,14.045914588990371,4051
56.540084388185655,14.392873886544772,15.939990623534928,13.127051101734647,2133
47.89029535864979,14.592123769338961,21.09704641350211,16.42053445850914,2844
47.07828004410143,17.03417861080485,18.55016538037486,17.337375964718856,3628
52.07404868015084,13.781282139184093,14.981145011998628,19.163524168666438,2917
57.36054421768707,16.380952380952383,11.319727891156463,14.93877551020408,3675
